co_code,industry_type,incorporation_year,nse,year,sales,retained_profits,total_assets
110207,Business services & consultancy,1978.0,VMJOGENGG,2013.0,1.2,-25.0,891.4
110207,Business services & consultancy,1978.0,VMJOGENGG,2014.0,3.2,-69.4,878.8
118661,Business services & consultancy,2000.0,CARTRADE,2014.0,111.3,-113.6,571.7
118661,Business services & consultancy,2000.0,CARTRADE,2015.0,145.1,-680.1,1822.9
118661,Business services & consultancy,2000.0,CARTRADE,2016.0,229.7,-1336.0,10136.6
118661,Business services & consultancy,2000.0,CARTRADE,2017.0,250.5,-130.6,12762.7
118661,Business services & consultancy,2000.0,CARTRADE,2018.0,287.5,46.4,12888.4
118661,Business services & consultancy,2000.0,CARTRADE,2019.0,923.4,62.1,12647.1
118661,Business services & consultancy,2000.0,CARTRADE,2020.0,1204.3,101.9,12818.6
118661,Business services & consultancy,2000.0,CARTRADE,2021.0,928.0,794.1,16998.7
118661,Business services & consultancy,2000.0,CARTRADE,2022.0,1248.3,-1460.7,19986.2
120663,Business services & consultancy,1987.0,KILBUNENGG,2001.0,138.1,-136.3,426.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2002.0,178.9,-101.5,416.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2003.0,225.6,-129.1,404.0
120663,Business services & consultancy,1987.0,KILBUNENGG,2004.0,273.1,409.4,242.1
120663,Business services & consultancy,1987.0,KILBUNENGG,2006.0,720.3,192.7,498.7
120663,Business services & consultancy,1987.0,KILBUNENGG,2007.0,688.9,28.8,645.4
120663,Business services & consultancy,1987.0,KILBUNENGG,2008.0,789.4,277.7,889.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2009.0,933.1,698.8,1657.4
120663,Business services & consultancy,1987.0,KILBUNENGG,2010.0,940.7,20.4,1396.1
120663,Business services & consultancy,1987.0,KILBUNENGG,2011.0,1334.6,52.6,2029.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2012.0,1008.9,6.3,2178.8
120663,Business services & consultancy,1987.0,KILBUNENGG,2013.0,791.5,-168.1,1920.2
120663,Business services & consultancy,1987.0,KILBUNENGG,2014.0,1192.6,23.9,2047.2
120663,Business services & consultancy,1987.0,KILBUNENGG,2015.0,1260.7,41.4,2152.8
120663,Business services & consultancy,1987.0,KILBUNENGG,2016.0,1451.5,47.4,2317.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2017.0,1483.8,61.4,3172.4
120663,Business services & consultancy,1987.0,KILBUNENGG,2018.0,1089.6,1.7,2903.2
120663,Business services & consultancy,1987.0,KILBUNENGG,2019.0,1424.2,43.3,3278.6
120663,Business services & consultancy,1987.0,KILBUNENGG,2020.0,1304.6,35.7,3169.5
120663,Business services & consultancy,1987.0,KILBUNENGG,2021.0,880.6,-917.0,3687.9
120663,Business services & consultancy,1987.0,KILBUNENGG,2022.0,1224.9,15.5,3605.6
143377,Business services & consultancy,1999.0,MEGASOFT,2001.0,212.4,32.1,301.6
143377,Business services & consultancy,1999.0,MEGASOFT,2002.0,381.8,-3.3,381.6
143377,Business services & consultancy,1999.0,MEGASOFT,2003.0,435.3,8.3,411.1
143377,Business services & consultancy,1999.0,MEGASOFT,2004.0,288.3,-73.6,494.2
143377,Business services & consultancy,1999.0,MEGASOFT,2005.0,553.1,170.0,1021.0
143377,Business services & consultancy,1999.0,MEGASOFT,2006.0,1041.8,274.4,3351.2
143377,Business services & consultancy,1999.0,MEGASOFT,2007.0,1530.3,150.9,3813.1
143377,Business services & consultancy,1999.0,MEGASOFT,2008.0,1238.3,124.3,4339.8
143377,Business services & consultancy,1999.0,MEGASOFT,2009.0,887.0,24.4,2820.4
143377,Business services & consultancy,1999.0,MEGASOFT,2010.0,623.9,53.0,2130.2
143377,Business services & consultancy,1999.0,MEGASOFT,2011.0,500.8,55.3,2182.3
143377,Business services & consultancy,1999.0,MEGASOFT,2012.0,461.6,11.8,2413.8
143377,Business services & consultancy,1999.0,MEGASOFT,2013.0,506.2,29.0,2223.2
143377,Business services & consultancy,1999.0,MEGASOFT,2015.0,533.7,6.2,2169.8
143377,Business services & consultancy,1999.0,MEGASOFT,2016.0,300.4,4.2,1818.0
143377,Business services & consultancy,1999.0,MEGASOFT,2017.0,310.5,11.4,2282.8
143377,Business services & consultancy,1999.0,MEGASOFT,2018.0,285.2,-49.4,2525.2
143377,Business services & consultancy,1999.0,MEGASOFT,2019.0,247.7,4.1,2865.2
143377,Business services & consultancy,1999.0,MEGASOFT,2020.0,250.6,5.6,2922.9
143377,Business services & consultancy,1999.0,MEGASOFT,2021.0,226.8,13.9,2844.0
143377,Business services & consultancy,1999.0,MEGASOFT,2022.0,360.7,55.8,2563.4
148438,Business services & consultancy,1985.0,MOLDTECH,2001.0,451.4,-22.6,455.8
148438,Business services & consultancy,1985.0,MOLDTECH,2002.0,381.0,-35.5,417.5
148438,Business services & consultancy,1985.0,MOLDTECH,2003.0,265.5,-26.5,388.7
148438,Business services & consultancy,1985.0,MOLDTECH,2004.0,451.9,-9.9,395.3
148438,Business services & consultancy,1985.0,MOLDTECH,2005.0,567.0,7.1,399.6
148438,Business services & consultancy,1985.0,MOLDTECH,2006.0,708.8,23.6,514.1
148438,Business services & consultancy,1985.0,MOLDTECH,2007.0,958.0,58.9,710.3
148438,Business services & consultancy,1985.0,MOLDTECH,2008.0,178.5,15.2,318.1
148438,Business services & consultancy,1985.0,MOLDTECH,2009.0,193.4,34.8,445.9
148438,Business services & consultancy,1985.0,MOLDTECH,2010.0,163.6,10.5,434.2
148438,Business services & consultancy,1985.0,MOLDTECH,2011.0,198.0,3.0,335.7
148438,Business services & consultancy,1985.0,MOLDTECH,2012.0,264.6,3.5,369.3
148438,Business services & consultancy,1985.0,MOLDTECH,2013.0,309.3,5.1,342.6
148438,Business services & consultancy,1985.0,MOLDTECH,2014.0,347.4,-2.8,340.9
148438,Business services & consultancy,1985.0,MOLDTECH,2015.0,411.2,30.3,389.1
148438,Business services & consultancy,1985.0,MOLDTECH,2016.0,480.1,31.2,449.3
148438,Business services & consultancy,1985.0,MOLDTECH,2017.0,564.1,44.1,587.2
148438,Business services & consultancy,1985.0,MOLDTECH,2018.0,652.9,44.1,595.4
148438,Business services & consultancy,1985.0,MOLDTECH,2019.0,782.6,93.0,758.6
148438,Business services & consultancy,1985.0,MOLDTECH,2020.0,908.5,7.0,818.1
148438,Business services & consultancy,1985.0,MOLDTECH,2021.0,760.2,81.8,967.0
148438,Business services & consultancy,1985.0,MOLDTECH,2022.0,902.9,61.1,1165.6
148763,Business services & consultancy,1975.0,MONICAELEC,2001.0,706.3,0.3,443.8
148763,Business services & consultancy,1975.0,MONICAELEC,2003.0,197.1,-21.6,374.5
149705,Business services & consultancy,1930.0,MOTOGENFIN,2001.0,76.1,-293.7,2963.9
149705,Business services & consultancy,1930.0,MOTOGENFIN,2002.0,74.7,-269.7,2636.8
149705,Business services & consultancy,1930.0,MOTOGENFIN,2003.0,69.3,-149.1,1788.4
149705,Business services & consultancy,1930.0,MOTOGENFIN,2004.0,82.5,-69.6,1311.7
149705,Business services & consultancy,1930.0,MOTOGENFIN,2005.0,88.1,174.0,1122.2
149705,Business services & consultancy,1930.0,MOTOGENFIN,2006.0,97.1,81.3,944.6
149705,Business services & consultancy,1930.0,MOTOGENFIN,2016.0,138.3,17.1,1686.3
149705,Business services & consultancy,1930.0,MOTOGENFIN,2017.0,132.2,3.7,1669.3
149705,Business services & consultancy,1930.0,MOTOGENFIN,2018.0,105.6,-7.3,1624.4
149705,Business services & consultancy,1930.0,MOTOGENFIN,2019.0,88.0,-31.9,1578.9
149705,Business services & consultancy,1930.0,MOTOGENFIN,2020.0,56.9,-54.5,1558.7
149705,Business services & consultancy,1930.0,MOTOGENFIN,2021.0,21.1,-10.6,1819.0
149705,Business services & consultancy,1930.0,MOTOGENFIN,2022.0,41.8,-17.8,1806.2
152228,Business services & consultancy,1987.0,NKIND,2003.0,303.1,-47.6,662.4
152228,Business services & consultancy,1987.0,NKIND,2004.0,106.0,62.9,650.3
152228,Business services & consultancy,1987.0,NKIND,2005.0,182.2,120.7,623.4
152228,Business services & consultancy,1987.0,NKIND,2006.0,261.8,292.5,672.1
152228,Business services & consultancy,1987.0,NKIND,2007.0,257.2,120.0,667.7
152228,Business services & consultancy,1987.0,NKIND,2008.0,334.1,112.7,667.3
152228,Business services & consultancy,1987.0,NKIND,2009.0,395.7,-38.7,736.7
152228,Business services & consultancy,1987.0,NKIND,2010.0,11191.7,-69.9,2558.6
152228,Business services & consultancy,1987.0,NKIND,2011.0,21383.5,-121.2,6643.6
152228,Business services & consultancy,1987.0,NKIND,2012.0,10636.3,-783.7,10863.1
152228,Business services & consultancy,1987.0,NKIND,2013.0,4604.5,-2830.8,14994.8
152228,Business services & consultancy,1987.0,NKIND,2014.0,3545.8,-500.5,4277.6
152228,Business services & consultancy,1987.0,NKIND,2015.0,672.6,-246.5,3941.3
152228,Business services & consultancy,1987.0,NKIND,2016.0,840.8,-24.3,3538.2
152228,Business services & consultancy,1987.0,NKIND,2017.0,908.6,-46.4,3914.4
152228,Business services & consultancy,1987.0,NKIND,2018.0,1131.0,-29.2,3959.7
152228,Business services & consultancy,1987.0,NKIND,2019.0,4993.2,-192.9,4072.6
152228,Business services & consultancy,1987.0,NKIND,2020.0,979.9,-62.0,3593.1
152228,Business services & consultancy,1987.0,NKIND,2021.0,24.5,-23.2,3566.3
152228,Business services & consultancy,1987.0,NKIND,2022.0,24.6,-18.6,3534.8
155989,Business services & consultancy,1957.0,NAVBHARENT,2005.0,0.6,-97.9,456.7
155989,Business services & consultancy,1957.0,NAVBHARENT,2012.0,0.7,-3.5,246.9
155989,Business services & consultancy,1957.0,NAVBHARENT,2013.0,0.2,-3.0,243.5
157795,Business services & consultancy,1946.0,NESCO,2001.0,146.1,-5.6,305.7
157795,Business services & consultancy,1946.0,NESCO,2002.0,129.2,82.2,395.3
157795,Business services & consultancy,1946.0,NESCO,2003.0,143.4,59.7,352.2
157795,Business services & consultancy,1946.0,NESCO,2004.0,88.8,-4.0,324.8
157795,Business services & consultancy,1946.0,NESCO,2005.0,275.7,57.9,470.0
157795,Business services & consultancy,1946.0,NESCO,2006.0,428.5,94.2,647.3
157795,Business services & consultancy,1946.0,NESCO,2007.0,697.0,172.2,971.1
157795,Business services & consultancy,1946.0,NESCO,2008.0,1012.1,357.5,1772.5
157795,Business services & consultancy,1946.0,NESCO,2009.0,886.8,319.1,2321.6
157795,Business services & consultancy,1946.0,NESCO,2010.0,1041.3,537.4,2394.8
157795,Business services & consultancy,1946.0,NESCO,2011.0,1178.0,632.8,3136.5
157795,Business services & consultancy,1946.0,NESCO,2012.0,1303.2,624.1,3810.7
157795,Business services & consultancy,1946.0,NESCO,2013.0,1460.7,759.2,4471.5
157795,Business services & consultancy,1946.0,NESCO,2014.0,1636.0,727.7,5606.6
157795,Business services & consultancy,1946.0,NESCO,2015.0,1959.7,1009.1,6762.8
157795,Business services & consultancy,1946.0,NESCO,2016.0,2641.8,1190.0,8408.8
157795,Business services & consultancy,1946.0,NESCO,2017.0,3085.5,1694.2,10318.4
157795,Business services & consultancy,1946.0,NESCO,2018.0,3043.9,1580.3,11839.1
157795,Business services & consultancy,1946.0,NESCO,2019.0,3603.9,1606.4,13477.0
157795,Business services & consultancy,1946.0,NESCO,2020.0,4317.2,1870.7,16082.4
157795,Business services & consultancy,1946.0,NESCO,2021.0,2911.0,1725.0,18203.8
157795,Business services & consultancy,1946.0,NESCO,2022.0,3373.9,1680.8,19703.3
160251,Business services & consultancy,1958.0,NIRLON,2001.0,1443.1,585.6,1818.7
160251,Business services & consultancy,1958.0,NIRLON,2002.0,1163.8,-32.9,1720.9
160251,Business services & consultancy,1958.0,NIRLON,2003.0,1294.5,-249.6,1418.3
160251,Business services & consultancy,1958.0,NIRLON,2004.0,1289.7,-226.8,1231.1
160251,Business services & consultancy,1958.0,NIRLON,2005.0,387.2,-234.6,1102.5
160251,Business services & consultancy,1958.0,NIRLON,2006.0,300.5,-222.5,2437.6
160251,Business services & consultancy,1958.0,NIRLON,2007.0,202.1,13.2,2532.7
160251,Business services & consultancy,1958.0,NIRLON,2008.0,343.9,16.5,3863.2
160251,Business services & consultancy,1958.0,NIRLON,2009.0,349.3,29.1,5910.2
160251,Business services & consultancy,1958.0,NIRLON,2010.0,579.3,-183.4,7783.3
160251,Business services & consultancy,1958.0,NIRLON,2011.0,133.8,3.6,8402.9
160251,Business services & consultancy,1958.0,NIRLON,2012.0,177.6,-196.4,23694.3
160251,Business services & consultancy,1958.0,NIRLON,2013.0,191.1,120.3,25011.5
160251,Business services & consultancy,1958.0,NIRLON,2014.0,235.6,250.8,26040.9
160251,Business services & consultancy,1958.0,NIRLON,2015.0,295.7,231.0,24099.5
160251,Business services & consultancy,1958.0,NIRLON,2016.0,2890.8,354.3,23769.9
160251,Business services & consultancy,1958.0,NIRLON,2017.0,2884.1,429.4,12740.7
160251,Business services & consultancy,1958.0,NIRLON,2018.0,2871.5,475.5,12077.7
160251,Business services & consultancy,1958.0,NIRLON,2019.0,2944.3,555.4,15452.7
160251,Business services & consultancy,1958.0,NIRLON,2020.0,3058.6,1013.4,18825.5
160251,Business services & consultancy,1958.0,NIRLON,2021.0,3134.8,1206.4,20128.0
160251,Business services & consultancy,1958.0,NIRLON,2022.0,3809.1,-964.6,23636.0
161853,Business services & consultancy,1993.0,GSLNOVA,2001.0,2710.9,74.9,1870.2
161853,Business services & consultancy,1993.0,GSLNOVA,2002.0,2617.9,45.7,2817.4
161853,Business services & consultancy,1993.0,GSLNOVA,2003.0,4249.7,2.0,3191.6
161853,Business services & consultancy,1993.0,GSLNOVA,2004.0,4925.4,35.3,3418.7
161853,Business services & consultancy,1993.0,GSLNOVA,2005.0,4664.6,-168.6,3209.3
161853,Business services & consultancy,1993.0,GSLNOVA,2006.0,5355.2,-54.9,2978.3
161853,Business services & consultancy,1993.0,GSLNOVA,2007.0,2998.5,-179.3,2717.7
161853,Business services & consultancy,1993.0,GSLNOVA,2008.0,3716.8,-298.9,2628.4
161853,Business services & consultancy,1993.0,GSLNOVA,2009.0,2130.1,-57.7,1001.5
161853,Business services & consultancy,1993.0,GSLNOVA,2010.0,2356.8,-40.9,1379.7
161853,Business services & consultancy,1993.0,GSLNOVA,2011.0,2419.6,-58.7,1238.5
161853,Business services & consultancy,1993.0,GSLNOVA,2012.0,1707.1,-185.7,1137.3
161853,Business services & consultancy,1993.0,GSLNOVA,2013.0,574.6,-130.5,911.1
161853,Business services & consultancy,1993.0,GSLNOVA,2014.0,65.5,-113.0,855.2
161853,Business services & consultancy,1993.0,GSLNOVA,2015.0,16.0,-161.5,723.6
161853,Business services & consultancy,1993.0,GSLNOVA,2016.0,85.9,23.8,438.8
161853,Business services & consultancy,1993.0,GSLNOVA,2017.0,155.3,-73.5,264.8
161853,Business services & consultancy,1993.0,GSLNOVA,2018.0,0.8,22.2,154.5
162024,Business services & consultancy,1984.0,NOVOPANIND,2001.0,526.7,2.5,765.6
162024,Business services & consultancy,1984.0,NOVOPANIND,2002.0,491.2,3.4,731.6
162024,Business services & consultancy,1984.0,NOVOPANIND,2003.0,474.0,1.6,677.8
162024,Business services & consultancy,1984.0,NOVOPANIND,2004.0,513.9,4.1,767.3
162024,Business services & consultancy,1984.0,NOVOPANIND,2005.0,580.6,20.1,778.9
162024,Business services & consultancy,1984.0,NOVOPANIND,2006.0,718.7,32.2,770.4
162024,Business services & consultancy,1984.0,NOVOPANIND,2007.0,926.8,27.9,840.6
162024,Business services & consultancy,1984.0,NOVOPANIND,2008.0,899.0,55.2,948.5
162024,Business services & consultancy,1984.0,NOVOPANIND,2009.0,840.4,-109.7,1197.4
162024,Business services & consultancy,1984.0,NOVOPANIND,2010.0,726.8,-69.2,1098.1
162024,Business services & consultancy,1984.0,NOVOPANIND,2011.0,598.3,-235.6,927.5
162024,Business services & consultancy,1984.0,NOVOPANIND,2012.0,1.0,-64.8,826.0
162024,Business services & consultancy,1984.0,NOVOPANIND,2014.0,0.1,-66.3,689.0
162024,Business services & consultancy,1984.0,NOVOPANIND,2015.0,48.9,-161.5,414.6
162024,Business services & consultancy,1984.0,NOVOPANIND,2016.0,10.5,-86.8,315.6
162024,Business services & consultancy,1984.0,NOVOPANIND,2019.0,3.4,37.2,304.5
162024,Business services & consultancy,1984.0,NOVOPANIND,2020.0,4.9,2.1,305.9
162024,Business services & consultancy,1984.0,NOVOPANIND,2021.0,7.0,0.4,309.4
162111,Business services & consultancy,1983.0,PRESSMN,2013.0,439.6,40.9,313.7
162111,Business services & consultancy,1983.0,PRESSMN,2014.0,377.7,37.7,319.7
162111,Business services & consultancy,1983.0,PRESSMN,2015.0,401.7,8.6,347.9
162111,Business services & consultancy,1983.0,PRESSMN,2016.0,467.1,6.8,324.8
162111,Business services & consultancy,1983.0,PRESSMN,2017.0,501.3,68.7,373.5
162111,Business services & consultancy,1983.0,PRESSMN,2018.0,460.9,46.5,410.2
162111,Business services & consultancy,1983.0,PRESSMN,2019.0,420.3,25.8,443.0
162111,Business services & consultancy,1983.0,PRESSMN,2020.0,326.9,13.5,437.6
162111,Business services & consultancy,1983.0,PRESSMN,2021.0,170.0,33.2,475.8
162111,Business services & consultancy,1983.0,PRESSMN,2022.0,140.8,21.6,474.4
163534,Business services & consultancy,1971.0,OMINFRAL,2001.0,475.5,29.1,331.6
163534,Business services & consultancy,1971.0,OMINFRAL,2002.0,167.6,32.3,383.1
163534,Business services & consultancy,1971.0,OMINFRAL,2003.0,314.9,32.6,379.5
163534,Business services & consultancy,1971.0,OMINFRAL,2004.0,312.0,37.9,508.1
163534,Business services & consultancy,1971.0,OMINFRAL,2005.0,467.1,13.4,1010.4
163534,Business services & consultancy,1971.0,OMINFRAL,2006.0,741.6,191.6,1327.0
163534,Business services & consultancy,1971.0,OMINFRAL,2007.0,922.5,213.9,3672.0
163534,Business services & consultancy,1971.0,OMINFRAL,2008.0,759.2,158.1,4606.8
163534,Business services & consultancy,1971.0,OMINFRAL,2009.0,1056.6,198.8,5328.9
163534,Business services & consultancy,1971.0,OMINFRAL,2010.0,2021.8,301.9,5207.6
163534,Business services & consultancy,1971.0,OMINFRAL,2011.0,2379.4,269.5,6198.7
163534,Business services & consultancy,1971.0,OMINFRAL,2012.0,2140.1,229.0,6649.9
163534,Business services & consultancy,1971.0,OMINFRAL,2013.0,3739.7,309.2,6682.2
163534,Business services & consultancy,1971.0,OMINFRAL,2014.0,3144.8,542.5,6865.9
163534,Business services & consultancy,1971.0,OMINFRAL,2015.0,2058.1,267.3,6975.6
163534,Business services & consultancy,1971.0,OMINFRAL,2016.0,1760.7,286.0,7711.1
163534,Business services & consultancy,1971.0,OMINFRAL,2017.0,2529.5,199.0,8234.5
163534,Business services & consultancy,1971.0,OMINFRAL,2018.0,3068.7,369.2,8387.2
163534,Business services & consultancy,1971.0,OMINFRAL,2019.0,2177.2,160.4,9510.1
163534,Business services & consultancy,1971.0,OMINFRAL,2020.0,1862.3,149.3,9582.2
163534,Business services & consultancy,1971.0,OMINFRAL,2021.0,2312.2,64.2,9683.6
163534,Business services & consultancy,1971.0,OMINFRAL,2022.0,2914.0,72.2,9690.3
165800,Business services & consultancy,1987.0,HERDIOXIDE,2001.0,62.2,-42.4,276.0
165800,Business services & consultancy,1987.0,HERDIOXIDE,2002.0,85.6,-9.4,242.7
165800,Business services & consultancy,1987.0,HERDIOXIDE,2003.0,66.0,-23.5,223.7
165800,Business services & consultancy,1987.0,HERDIOXIDE,2004.0,44.3,-28.6,197.3
165800,Business services & consultancy,1987.0,HERDIOXIDE,2005.0,0.1,-38.7,174.4
165800,Business services & consultancy,1987.0,HERDIOXIDE,2006.0,0.3,-23.4,142.9
165800,Business services & consultancy,1987.0,HERDIOXIDE,2007.0,2.9,-33.8,129.1
175007,Business services & consultancy,1987.0,PHOENXINTL,2002.0,87.1,-220.6,2543.3
175007,Business services & consultancy,1987.0,PHOENXINTL,2003.0,19.0,-110.1,2304.2
175007,Business services & consultancy,1987.0,PHOENXINTL,2004.0,27.2,-407.1,1600.3
175007,Business services & consultancy,1987.0,PHOENXINTL,2005.0,50.7,-1.8,1267.7
175007,Business services & consultancy,1987.0,PHOENXINTL,2006.0,85.6,328.0,1333.0
175007,Business services & consultancy,1987.0,PHOENXINTL,2007.0,152.8,123.1,1358.1
175007,Business services & consultancy,1987.0,PHOENXINTL,2008.0,183.2,174.9,1530.7
