co_code,name,industry_type,incorporation_year,nse
91480,HATSUN AGRO PRODUCTS LTD.,Dairy products,1986.0,HATSUN
92486,HERITAGE FOODS LTD.,Dairy products,1992.0,HERITGFOOD
99075,INDIANA DAIRY SPECIALITIES LTD.,Dairy products,1989.0,INDAIRYSPE
103853,UMANG DAIRIES LTD.,Dairy products,1992.0,UMANGDAIRY
125016,KWALITY LTD.,Dairy products,1992.0,KWALITY
143640,MEHAR DAIRY INDS. LTD.,Dairy products,1991.0,THAPARMILK
261277,VADILAL INDUSTRIES LTD.,Dairy products,1982.0,VADILALIND
384085,PARAG MILK FOODS LTD.,Dairy products,1992.0,PARAGMILK
486592,MANORAMA INDUSTRIES LTD.,Dairy products,2005.0,MANORAMA
93501,HIMACHAL TELEMATICS LTD. [MERGED],Communication equipment,1991.0,HIMACHTELE
133122,M T A R TECHNOLOGIES LTD.,Communication equipment,1999.0,MTARTECH
172427,PATEL'S WIDECOM (INDIA) LTD.,Communication equipment,1992.0,PATWIDECOM
248068,TATA ADVANCED MATERIALS LTD. [MERGED],Communication equipment,1989.0,TATADVMATL
249179,TEJAS NETWORKS LTD.,Communication equipment,2000.0,TEJASNET
359126,DATA PATTERNS (INDIA) LTD.,Communication equipment,1998.0,DATAPATTNS
484597,FROG CELLSAT LTD.,Communication equipment,2004.0,FROGCELL
521619,KRISHNA DEFENCE & ALLIED INDS. LTD.,Communication equipment,2013.0,KRISHNADEF
34213,BHARTIYA INTERNATIONAL LTD.,Other leather & related products,1987.0,BIL
70637,EVINIX INDUSTRIES LTD.,Other leather & related products,1996.0,EVINIX
121031,KIRAN OVERSEAS (EXPORTS) LTD.,Other leather & related products,1991.0,KIRANOVER
130282,LUMINAIRE TECHNOLOGIES LTD.,Other leather & related products,1985.0,STRAUSIND
154065,NAMASTE EXPORTS LTD.,Other leather & related products,1988.0,NAMASTEXP
275222,ZENITH EXPORTS LTD.,Other leather & related products,1981.0,ZENITHEXPO
349753,CREW B O S PRODUCTS LTD.,Other leather & related products,1988.0,CREWBOS
16941,ANTARCTICA LTD.,Books & cards,1991.0,ANTGRAPHIC
156454,NAVNEET EDUCATION LTD.,Books & cards,1984.0,NAVNETEDUL
197129,REPRO INDIA LTD.,Books & cards,1993.0,REPRO
202070,S CHAND & CO. LTD.,Books & cards,1970.0,SCHAND
248129,INFOMEDIA PRESS LTD.,Books & cards,1955.0,INFOMEDIA
267751,VINTAGE CARDS & CREATIONS LTD.,Books & cards,1996.0,VINCARDS
17002,A B C BEARINGS LTD. [MERGED],General purpose machinery,1961.0,ANTFRIBEAR
27424,B P L ENGINEERING LTD.,General purpose machinery,1982.0,BPLENGG
32551,BEST & CROMPTON ENGG. LTD.,General purpose machinery,1956.0,BECREL
66532,ELECON ENGINEERING CO. LTD.,General purpose machinery,1960.0,ELECON
66917,ELGI EQUIPMENTS LTD.,General purpose machinery,1960.0,ELGIEQUIP
71439,SCHAEFFLER INDIA LTD.,General purpose machinery,1962.0,SCHAEFFLER
94961,HONDA INDIA POWER PRODUCTS LTD.,General purpose machinery,1985.0,HONDAPOWER
96877,I P RINGS LTD.,General purpose machinery,1991.0,IPRINGLTD
100750,INGERSOLL-RAND (INDIA) LTD.,General purpose machinery,1921.0,INGERRAND
111844,KIRLOSKAR PNEUMATIC CO. LTD.,General purpose machinery,1974.0,KGKHOSLA
113102,K S B LTD.,General purpose machinery,1960.0,KSB
121140,KIRLOSKAR BROTHERS LTD.,General purpose machinery,1920.0,KIRLOSBROS
121165,KIRLOSKAR PNEUMATIC CO. LTD. [MERGED],General purpose machinery,1970.0,KIRLOSPNEU
144194,MENON BEARINGS LTD.,General purpose machinery,1991.0,MENONBE
152643,N R B BEARINGS LTD.,General purpose machinery,1965.0,NRBBEARING
201158,RUSHABH PRECISION BEARINGS LTD.,General purpose machinery,1989.0,RUSHABEAR
203025,S K F INDIA LTD.,General purpose machinery,1961.0,SKFINDIA
218070,SHAKTI PUMPS (INDIA) LTD.,General purpose machinery,1995.0,SHAKTIPUMP
218788,SHANTHI GEARS LTD.,General purpose machinery,1972.0,SHANTIGEAR
251194,TIMKEN INDIA LTD.,General purpose machinery,1996.0,TIMKEN
265196,EATON FLUID POWER LTD.,General purpose machinery,1965.0,VICKERSYS
274688,YUKEN INDIA LTD.,General purpose machinery,1976.0,YUKEN
384040,ROLEX RINGS LTD.,General purpose machinery,2003.0,ROLEXRINGS
416830,N R B INDUSTRIAL BEARINGS LTD.,General purpose machinery,2011.0,NIBL
503148,M R ORGANISATION LTD.,General purpose machinery,2013.0,MRO
582511,LATTEYS INDUSTRIES LTD.,General purpose machinery,2013.0,LATTEYS
657941,AMEYA PRECISION ENGINEERS LTD.,General purpose machinery,2012.0,AMEYA
660105,S K P BEARING INDS. LTD.,General purpose machinery,2022.0,SKP
43729,CENTURY PLYBOARDS (INDIA) LTD.,Wood & wood products,1982.0,CENTURYPLY
65803,ECOBOARD INDUSTRIES LTD.,Wood & wood products,1991.0,WESTERNBIO
85979,GREENPLY INDUSTRIES LTD.,Wood & wood products,1990.0,GREENPLY
138335,MANGALAM TIMBER PRODUCTS LTD. [MERGED],Wood & wood products,1982.0,MANGTIMBER
162116,NUCHEM LTD.,Wood & wood products,1951.0,NUCHEM
201184,RUSHIL DECOR LTD.,Wood & wood products,1993.0,RUSHIL
271895,WESTERN INDIA PLYWOODS LTD.,Wood & wood products,1945.0,WIPL
377163,ARCHIDPLY INDUSTRIES LTD.,Wood & wood products,1995.0,ARCHIDPLY
385050,TIMBOR HOME LTD.,Wood & wood products,2000.0,TIMBOR
469754,GREENLAM INDUSTRIES LTD.,Wood & wood products,2013.0,GREENLAM
580642,PRITI INTERNATIONAL LTD.,Wood & wood products,2017.0,PRITI
585911,GREENPANEL INDUSTRIES LTD.,Wood & wood products,2017.0,GREENPANEL
598647,ARCHIDPLY DECOR LTD.,Wood & wood products,2017.0,ADL
128358,LIBERTY SHOES LTD.,Footwear,1986.0,LIBERTSHOE
196452,RELAXO FOOTWEARS LTD.,Footwear,1984.0,RELAXO
241688,SUPERHOUSE LTD.,Footwear,1980.0,SUPERHOUSE
575872,CAMPUS ACTIVEWEAR LTD.,Footwear,2008.0,CAMPUS
17809,APCOTEX INDUSTRIES LTD.,Synthetic rubber,1986.0,APCOTEXIND
245599,SYNTHETICS & CHEMICALS LTD.,Synthetic rubber,1961.0,SYNTHCHEM
18102,APOLLO HOSPITALS ENTERPRISE LTD.,Health services,1979.0,APOLLOHOSP
74601,FORTIS HEALTHCARE LTD.,Health services,1996.0,FORTIS
99911,INDRAPRASTHA MEDICAL CORPN. LTD.,Health services,1988.0,INDRAMEDCO
102874,ISHWAR MEDICAL SERVICES LTD.,Health services,1989.0,ISWARMEDIC
122888,KOVAI MEDICAL CENTER & HOSPITAL LTD.,Health services,1985.0,KOVAI
230212,S T G LIFECARE LTD.,Health services,1992.0,SOFTTECHGR
267028,VIMTA LABS LTD.,Health services,1990.0,VIMTALABS
276359,THYROCARE TECHNOLOGIES LTD.,Health services,2000.0,THYROCARE
277170,NIDAN LABORATORIES & HEALTHCARE LTD.,Health services,2000.0,NIDAN
311191,HEALTHCARE GLOBAL ENTERPRISES LTD.,Health services,1998.0,HCG
324892,MAX HEALTHCARE INSTITUTE LTD.,Health services,2001.0,MAXHEALTH
327615,RAINBOW CHILDREN'S MEDICARE LTD.,Health services,1998.0,RAINBOW
331940,DR. LAL PATHLABS LTD.,Health services,1995.0,LALPATHLAB
346089,NARAYANA HRUDAYALAYA LTD.,Health services,2000.0,NH
347081,KRISHNA INSTITUTE OF MEDICAL SCIENCES LTD.,Health services,1973.0,KIMS
349115,KAYA LTD.,Health services,2003.0,KAYA
365464,TALWALKARS BETTER VALUE FITNESS LTD.,Health services,2003.0,TALWALKARS
371189,ARTEMIS MEDICARE SERVICES LTD.,Health services,2004.0,ARTEMISMED
377445,LOTUS EYE HOSPITAL & INSTITUTE LTD.,Health services,1997.0,LOTUSEYE
387685,ASTER D M HEALTHCARE LTD.,Health services,2008.0,ASTERDM
389559,SHALBY LTD.,Health services,2004.0,SHALBY
393756,METROPOLIS HEALTHCARE LTD.,Health services,2000.0,METROPOLIS
399833,VIJAYA DIAGNOSTIC CENTRE LTD.,Health services,2002.0,VIJAYA
556970,TALWALKARS HEALTHCLUBS LTD.,Health services,2016.0,TALWGYM
602217,KRSNAA DIAGNOSTICS LTD.,Health services,2010.0,KRSNAA
18151,APOLLO TYRES LTD.,Tyres & tubes,1972.0,APOLLOTYRE
29657,BALKRISHNA INDUSTRIES LTD.,Tyres & tubes,1961.0,BALKRISIND
43155,CEAT LTD.,Tyres & tubes,1958.0,CEATLTD
59402,DEWAN TYRES LTD.,Tyres & tubes,1983.0,DEWANTYRE
72050,FALCON TYRES LTD.,Tyres & tubes,1973.0,FALCONTYRE
84374,GOODYEAR INDIA LTD.,Tyres & tubes,1961.0,GOODYEAR
101023,INNOVATIVE TYRES & TUBES LTD.,Tyres & tubes,1995.0,INNOVATIVE
103877,J K TYRE & INDS. LTD.,Tyres & tubes,1951.0,JKTYRE
132572,M R F LTD.,Tyres & tubes,1960.0,MRF
246623,T V S SRICHAKRA LTD.,Tyres & tubes,1982.0,TVSSRICHAK
377793,TREADSDIRECT LTD. [MERGED],Tyres & tubes,1998.0,TREADS
592694,BIRLA TYRES LTD.,Tyres & tubes,2018.0,BIRLATYRE
76413,G K B OPHTHALMICS LTD.,Other consumer goods,1981.0,GKB
81580,GILLETTE INDIA LTD.,Other consumer goods,1984.0,GILLETTE
115512,K D D L LTD.,Other consumer goods,1981.0,KDDL
125849,LA OPALA R G LTD.,Other consumer goods,1987.0,LAOPALA
128783,LINC LTD.,Other consumer goods,1994.0,LINC
163670,OMFURN INDIA LTD.,Other consumer goods,1997.0,OMFURN
195433,RAYBAN SUN OPTICS INDIA PVT. LTD.,Other consumer goods,1990.0,BAUSCHLOMB
251188,TIMEX GROUP INDIA LTD.,Other consumer goods,1988.0,TIMEXWATCH
251787,TODAY'S WRITING INSTRUMENTS LTD.,Other consumer goods,1992.0,TODAYS
352556,SONAM CLOCK LTD.,Other consumer goods,2001.0,SONAMCLOCK
352731,STOVE KRAFT LTD.,Other consumer goods,1999.0,STOVEKRAFT
443711,OPAL LUXURY TIME PRODUCTS LTD.,Other consumer goods,2007.0,OPAL
19420,ARIES AGRO LTD.,Fertilisers,1969.0,ARIES
51238,COROMANDEL INTERNATIONAL LTD.,Fertilisers,1961.0,COROMANDEL
82919,GODAVARI FERTILISERS & CHEMICALS LTD. [MERGED],Fertilisers,1981.0,GODAVRFERT
84150,GOOD VALUE MKTG. CO. LTD.,Fertilisers,1979.0,GOODVALUE
93858,HIND LEVER CHEMICALS LTD. [MERGED],Fertilisers,1974.0,HINDLEVCHM
119790,KHAITAN CHEMICALS & FERTILIZERS LTD.,Fertilisers,1982.0,KHAICHEM
138378,MANGALORE CHEMICALS & FERTILIZERS LTD.,Fertilisers,1966.0,MANGCHEFER
170208,PARADEEP PHOSPHATES LTD.,Fertilisers,1981.0,PARADEEP
192526,RAMA PHOSPHATES LTD.,Fertilisers,1984.0,RAMAPHO
231916,SOUTHERN PETROCHEMICAL INDS. CORPN. LTD.,Fertilisers,1969.0,SPIC
298464,MADHYA BHARAT AGRO PRODUCTS LTD.,Fertilisers,1997.0,MBAPL
325357,SHREEJI PHOSPHATE LTD.,Fertilisers,1984.0,SATYAMCEM
335532,INDO GULF FERTILISERS LTD. [MERGED],Fertilisers,1998.0,IGFLFERT
385397,NAGARJUNA FERTILIZERS & CHEMICALS LTD.,Fertilisers,2006.0,NAGAFERT
385896,KRISHANA PHOSCHEM LTD.,Fertilisers,2004.0,KRISHANA
399322,AGRO PHOS (INDIA) LTD.,Fertilisers,2002.0,AGROPHOS
52848,CUPID LTD.,Rubber products,1993.0,CUPID
66936,ELGI RUBBER CO. LTD. [MERGED],Rubber products,1981.0,ELGIRUBBER
86875,G R P LTD.,Rubber products,1974.0,GRPLTD
176035,PIX TRANSMISSIONS LTD.,Rubber products,1981.0,PIXTRANS
200506,RUBFILA INTERNATIONAL LTD.,Rubber products,1993.0,RUBFILINTL
219827,SHEELA FOAM LTD.,Rubber products,1971.0,SFL
249099,TEGA INDUSTRIES LTD.,Rubber products,1976.0,TEGA
375676,SOMI CONVEYOR BELTINGS LTD.,Rubber products,2000.0,SOMICONVEY
404887,ELGI RUBBER CO. LTD.,Rubber products,2006.0,ELGIRUBCO
408866,S E POWER LTD.,Rubber products,2010.0,SEPOWER
22104,ASHOK LEYLAND LTD.,Commercial vehicles,1948.0,ASHOKLEY
28981,FORCE MOTORS LTD.,Commercial vehicles,1958.0,FORCEMOT
83912,OLECTRA GREENTECH LTD.,Commercial vehicles,2000.0,OLECTRA
136476,MAHINDRA NISSAN ALLWYN LTD. [MERGED],Commercial vehicles,1983.0,MAHNISSAN
248093,TATA MOTORS LTD.,Commercial vehicles,1945.0,TATAMOTORS
42974,CASTROL INDIA LTD.,"Lubricants, etc.",1979.0,CASTROLIND
87107,GULF OIL INDIA LTD.[MERGED],"Lubricants, etc.",1981.0,GULFOIL
149721,MOTOROL (INDIA) LTD.,"Lubricants, etc.",1975.0,MOTOROL
207224,G P PETROLEUMS LTD.,"Lubricants, etc.",1983.0,GULFPETRO
214826,SAVITA OIL TECHNOLOGIES LTD.,"Lubricants, etc.",1961.0,SOTL
241126,SUNSTAR LUBRICANTS LTD.,"Lubricants, etc.",1988.0,SUNSTARLUB
387887,GULF OIL LUBRICANTS INDIA LTD.,"Lubricants, etc.",2008.0,GULFOILLUB
22778,ASIAN COFFEE LTD. [MERGED],Coffee,1985.0,ASIANCOFFE
50692,C C L PRODUCTS (INDIA) LTD.,Coffee,1961.0,CCL
248085,TATA COFFEE LTD.,Coffee,1943.0,TATACOFFEE
176577,POCHIRAJU INDUSTRIES LTD.,Floriculture,1995.0,POCHIRAJU
51112,AUSOM ENTERPRISE LTD.,Gems & jewellery,1984.0,AUSOMENT
83783,GOLDIAM INTERNATIONAL LTD.,Gems & jewellery,1986.0,GOLDIAM
94604,HITECHI JEWELLERY INDS. LTD.,Gems & jewellery,1992.0,HITECHIJEW
96758,KANANI INDUSTRIES LTD.,Gems & jewellery,1983.0,KANANIIND
130310,LUNAR DIAMONDS LTD.,Gems & jewellery,1989.0,LUNARDIAM
171054,PAREKH PLATINUM LTD.,Gems & jewellery,1982.0,PAREKHPLAT
190998,RAJESH EXPORTS LTD.,Gems & jewellery,1995.0,RAJESHEXPO
198127,RENAISSANCE GLOBAL LTD.,Gems & jewellery,1989.0,RGL
201554,S B & T INTERNATIONAL LTD.,Gems & jewellery,1986.0,SB&TINTL
224223,SHRENUJ & CO. LTD.,Gems & jewellery,1982.0,SHRENUJ
237475,SUASHISH DIAMONDS LTD.,Gems & jewellery,1988.0,SUASHDIMON
250163,THANGAMAYIL JEWELLERY LTD.,Gems & jewellery,2000.0,THANGAMAYL
251664,TITAN COMPANY LTD.,Gems & jewellery,1984.0,TITAN
261362,VAIBHAV GLOBAL LTD.,Gems & jewellery,1989.0,VAIBHAVGBL
281371,GOENKA DIAMOND & JEWELS LTD.,Gems & jewellery,1990.0,GOENKA
325299,TARA JEWELS LTD.,Gems & jewellery,2001.0,TARAJEWELS
371696,C MAHENDRA EXPORTS LTD.,Gems & jewellery,2007.0,CMAHENDRA
384616,P C JEWELLER LTD.,Gems & jewellery,2005.0,PCJEWELLER
387851,TRIBHOVANDAS BHIMJI ZAVERI LTD.,Gems & jewellery,2007.0,TBZ
394431,KALYAN JEWELLERS INDIA LTD.,Gems & jewellery,2009.0,KALYANKJIL
476202,PENTA GOLD LTD.,Gems & jewellery,2012.0,PENTAGOLD
66187,EICHER TRACTORS LTD. [MERGED],Agricultural machinery,1909.0,EICHERTRAC
69140,ESCORTS KUBOTA LTD.,Agricultural machinery,1944.0,ESCORTS
69150,ESCORTS TRACTORS LTD. [MERGED],Agricultural machinery,1969.0,ESCORTTRAC
183916,PUNJAB TRACTORS LTD. [MERGED],Agricultural machinery,1970.0,PUNJABTRAC
260931,V S T TILLERS TRACTORS LTD.,Agricultural machinery,1967.0,VSTTILLERS
648602,K C K INDUSTRIES LTD.,Agricultural machinery,2013.0,KCK
42434,GRAPHITE INDIA LTD.,Refractories,1974.0,GRAPHITE
88356,H E G LTD.,Refractories,1972.0,HEG
96586,I F G L REFRACTORIES LTD. [MERGED],Refractories,1989.0,IFGLREFRAC
224808,DALMIA REFRACTORIES LTD.,Refractories,1973.0,DALMIAREF
264965,VESUVIUS INDIA LTD.,Refractories,1991.0,VESUVIUS
394565,I F G L REFRACTORIES LTD.,Refractories,2007.0,IFGLEXPOR
523317,BIGBLOC CONSTRUCTION LTD.,Refractories,2015.0,BIGBLOC
24101,ATLAS COPCO (INDIA) LTD.,Other industrial machinery,1960.0,ATLASCOPCO
46516,CHICAGO PNEUMATIC INDIA LTD. [MERGED],Other industrial machinery,1957.0,CHICAGPNUM
24306,ATUL AUTO LTD.,Two & three wheelers,1986.0,ATULAUTO
66185,EICHER MOTORS LTD.,Two & three wheelers,1982.0,EICHERMOT
92590,HERO MOTOCORP LTD.,Two & three wheelers,1984.0,HEROMOTOCO
125514,L M L LTD.,Two & three wheelers,1972.0,LML
246615,T V S MOTOR CO. LTD.,Two & three wheelers,1992.0,TVSMOTOR
246626,T V S-SUZUKI LTD. [MERGED],Two & three wheelers,1982.0,TVSSUZUKI
374518,BAJAJ AUTO LTD.,Two & three wheelers,2007.0,BAJAJ-AUTO
34162,BHARTI AIRTEL LTD.,Telecommunication services,1995.0,BHARTIARTL
36278,VODAFONE IDEA LTD.,Telecommunication services,1995.0,IDEA
77413,G T L LTD.,Telecommunication services,1987.0,GTL
80522,GEMINI COMMUNICATION LTD.,Telecommunication services,1995.0,GEMINI
95745,TATA TELESERVICES (MAHARASHTRA) LTD.,Telecommunication services,1995.0,TTML
157438,NELCO LTD.,Telecommunication services,1940.0,NELCO
157841,NET 4 INDIA LTD.,Telecommunication services,1985.0,NET4
205872,WE INTERNET LTD.,Telecommunication services,1980.0,NIVINFRA
232979,SPICE COMMUNICATIONS LTD. [MERGED],Telecommunication services,1995.0,SPICETELE
255060,TULIP TELECOM LTD.,Telecommunication services,1992.0,TULIP
265414,TATA COMMUNICATIONS LTD.,Telecommunication services,1986.0,TATACOMM
352354,G T L INFRASTRUCTURE LTD.,Telecommunication services,2004.0,GTLINFRA
368872,ONE 97 COMMUNICATIONS LTD.,Telecommunication services,2000.0,PAYTM
369944,RELIANCE COMMUNICATIONS LTD.,Telecommunication services,2004.0,RCOM
373095,INDUS TOWERS LTD.,Telecommunication services,2006.0,INDUSTOWER
377105,NU TEK INDIA LTD.,Telecommunication services,1993.0,NUTEK
580031,UNIINFO TELECOM SERVICES LTD.,Telecommunication services,2010.0,UNIINFO
594409,VARANIUM CLOUD LTD.,Telecommunication services,2017.0,CLOUD
25932,GLOBAL VECTRA HELICORP LTD.,Air transport services,1998.0,GLOBALVECT
56845,KINGFISHER AIRLINES LTD.,Air transport services,1995.0,KFA
65282,EAST WEST TRAVEL & TRADE LINKS LTD.,Air transport services,1982.0,ESTWSTRAV
109300,JET AIRWAYS (INDIA) LTD.,Air transport services,1992.0,JETAIRWAYS
147873,SPICEJET LTD.,Air transport services,1984.0,SPICEJET
229207,SKYLINE NEPC LTD.,Air transport services,1992.0,DAMANIAAIR
395047,INTERGLOBE AVIATION LTD.,Air transport services,2004.0,INDIGO
550858,JET FREIGHT LOGISTICS LTD.,Air transport services,2006.0,JETFREIGHT
26061,B A G FILMS & MEDIA LTD.,Media-content,1993.0,BAGFILMS
29433,BALAJI TELEFILMS LTD.,Media-content,1994.0,BALAJITELE
47834,CINEVISTA LTD.,Media-content,1997.0,CINEVISTA
52030,CREATIVE EYE LTD.,Media-content,1986.0,CREATIVEYE
182141,PRITISH NANDY COMMUNICATIONS LTD.,Media-content,1993.0,PNC
188553,RADAAN MEDIAWORKS INDIA LTD.,Media-content,1999.0,RADAAN
256146,U T V SOFTWARE COMMUNICATIONS PVT. LTD.,Media-content,1990.0,UTVSOF
571695,SILLY MONKS ENTERTAINMENT LTD.,Media-content,2013.0,SILLYMONKS
640966,BODHI TREE MULTIMEDIA LTD.,Media-content,2013.0,BTML
142780,MEDIA MATRIX WORLDWIDE LTD.,Production & distribution of films,1985.0,MMWL
150305,MUKTA ARTS LTD.,Production & distribution of films,1982.0,MUKTAARTS
168449,PADMALAYA TELEFILMS LTD.,Production & distribution of films,1991.0,PADMALAYAT
184649,PYRAMID SAIMIRA THEATRE LTD.,Production & distribution of films,1997.0,PSTL
235471,SRISHTI VIDEOCORP LTD.,Production & distribution of films,1989.0,SRISHTIVID
322461,EROS INTERNATIONAL MEDIA LTD.,Production & distribution of films,1994.0,EROSMEDIA
365645,SHREE ASHTAVINAYAK CINE VISION LTD.,Production & distribution of films,2001.0,SHREEASHTA
380540,SHEMAROO ENTERTAINMENT LTD.,Production & distribution of films,2005.0,SHEMAROO
27775,B S I LTD.,Sugar,1943.0,BSI
28219,BABHNAN SUGAR MILLS LTD. [MERGED],Sugar,1991.0,BABHNANSUG
28932,BAJAJ HINDUSTHAN SUGAR LTD.,Sugar,1931.0,BAJAJHIND
29728,BALRAMPUR CHINI MILLS LTD.,Sugar,1975.0,BALRAMCHIN
30230,BANNARI AMMAN SUGARS LTD.,Sugar,1983.0,BANARISUG
53478,D C M SHRIRAM INDS. LTD.,Sugar,1989.0,DCMSRIND
55396,DALMIA BHARAT SUGAR & INDS. LTD.,Sugar,1951.0,DALMIASUG
59540,DHAMPUR SUGAR MILLS LTD.,Sugar,1933.0,DHAMPURSUG
60090,DHARANI SUGARS & CHEMICALS LTD.,Sugar,1987.0,DHARSUGAR
63991,DWARIKESH SUGAR INDS. LTD.,Sugar,1993.0,DWARKESH
64529,E I D-PARRY (INDIA) LTD.,Sugar,1975.0,EIDPARRY
65511,EASTERN SUGAR & INDS. LTD.,Sugar,1964.0,EASTSUGIND
67834,EMPEE SUGARS & CHEMICALS LTD.,Sugar,1988.0,EMPEESUG
76722,PARRYS SUGAR INDS. LTD. [MERGED],Sugar,1986.0,PARRYSUGAR
111615,K C P SUGAR & INDS. CORPN. LTD.,Sugar,1995.0,KCPSUGIND
112554,K M SUGAR MILLS LTD.,Sugar,1971.0,KMSUGAR
119328,KESAR ENTERPRISES LTD.,Sugar,1933.0,KESARENT
122781,KOTHARI SUGARS & CHEMICALS LTD.,Sugar,1960.0,KOTARISUG
153643,NAHAR SUGAR & ALLIED INDS. LTD. [MERGED],Sugar,1993.0,NAHARSUGAR
161728,NORTHLAND SUGAR COMPLEX LTD.,Sugar,1993.0,NORTHSUG
165563,INDIAN SUCROSE LTD.,Sugar,1990.0,OSWALSUG
165636,OUDH SUGAR MILLS LTD. [MERGED],Sugar,1932.0,OUDHSUG
177096,PONNI SUGARS (ERODE) LTD.,Sugar,1996.0,PONNIERODE
177097,PONNI SUGARS (ORISSA) LTD.,Sugar,1982.0,PONNIORISA
191865,RAJSHREE SUGARS & CHEMICALS LTD.,Sugar,1985.0,RAJSREESUG
193505,RANA SUGARS LTD.,Sugar,1991.0,RANASUG
202690,MAWANA SUGARS LTD.,Sugar,1961.0,MAWANASUG
223422,SHREE RENUKA SUGARS LTD.,Sugar,1995.0,RENUKA
227607,SIMBHAOLI SUGARS LTD. [MERGED],Sugar,1936.0,SIMBHSUGAR
233990,SRI CHAMUNDESWARI SUGARS LTD.,Sugar,1970.0,SRICHAMUND
250525,THIRU AROORAN SUGARS LTD.,Sugar,1954.0,THIRUSUGAR
254532,TRIVENI ENGINEERING & INDS. LTD.,Sugar,1932.0,TRIVENI
254533,TRIVENI ENGINEERING & INDS. LTD. [MERGED],Sugar,1997.0,TRIVENGIND
256459,UGAR SUGAR WORKS LTD.,Sugar,1939.0,UGARSUGAR
258677,UPPER GANGES SUGAR & INDS. LTD. [MERGED],Sugar,1932.0,UPERGANGES
259395,UTTAM SUGAR MILLS LTD.,Sugar,1993.0,UTTAMSUGAR
269076,VISHWARAJ SUGAR INDS. LTD.,Sugar,1995.0,VISHWARAJ
275679,ZUARI INDUSTRIES LTD.,Sugar,1967.0,ZUARIIND
341675,MAWANA SUGARS LTD. [MERGED],Sugar,2002.0,MAWANA
408703,SIMBHAOLI SUGARS LTD.,Sugar,2011.0,SIMBHALS
520493,MAGADH SUGAR & ENERGY LTD.,Sugar,2015.0,MAGADSUGAR
520494,AVADH SUGAR & ENERGY LTD.,Sugar,2015.0,AVADHSUGAR
645821,DHAMPUR BIO ORGANICS LTD.,Sugar,2020.0,DBOL
27870,B S T LTD.,Consumer electronics,1981.0,BPLSANTECH
32668,BESTAVISION ELECTRONICS LTD.,Consumer electronics,1985.0,BESTAVISON
62192,DIXON TECHNOLOGIES (INDIA) LTD.,Consumer electronics,1993.0,DIXON
146797,MIRC ELECTRONICS LTD.,Consumer electronics,1981.0,MIRCELECTR
265397,VIDEOCON INDUSTRIES LTD.,Consumer electronics,1986.0,VIDEOIND
399241,PULZ ELECTRONICS LTD.,Consumer electronics,2005.0,PULZ
411029,FIVE CORE ELECTRONICS LTD.,Consumer electronics,2002.0,FIVECORE
582822,POWERFUL TECHNOLOGIES LTD.,Consumer electronics,2015.0,POWERFUL
54419,D R SOFTECH & INDS. LTD.,Textile processing,1979.0,DRIND
55598,DAMODAR INDUSTRIES LTD.,Textile processing,1987.0,DAMODARIND
68416,ENKAY TEXOFOOD INDS. LTD.,Textile processing,1982.0,ENKTEXFOOD
119512,SUN POLYTRON INDS. LTD.,Textile processing,1979.0,KESWANISYN
125249,L D TEXTILE INDS. LTD.,Textile processing,1965.0,LDTEXT
127887,LEENA TEXTILES LTD.,Textile processing,1983.0,LEENATEX
148317,MOHIT INDUSTRIES LTD.,Textile processing,1991.0,MOHITIND
149951,MRINAL DYEING & MFG. CO. LTD.,Textile processing,1995.0,MRINALDYE
170925,PARASRAMPURIA SYNTHETICS LTD.,Textile processing,1982.0,PARSSYNTH
213109,SARLA PERFORMANCE FIBRES LTD.,Textile processing,1993.0,SARLAPOLY
220014,SHEKHAWATI POLY-YARN LTD.,Textile processing,1990.0,SPYL
238381,SUDITI INDUSTRIES LTD.,Textile processing,1991.0,SUDITIND
268119,VIRAL FILAMENTS LTD.,Textile processing,1991.0,VIRALFILA
271211,WEIZMANN LTD.,Textile processing,1985.0,WEIZMANIND
381078,PRADIP OVERSEAS LTD.,Textile processing,2005.0,PRADIP
400946,JAKHARIA FABRIC LTD.,Textile processing,2007.0,JAKHARIA
29785,BALURGHAT TECHNOLOGIES LTD.,Road transport services,1993.0,BALURTRANS
40768,C R C CARRIER LTD.,Road transport services,1986.0,CENTRLROAD
161507,NORTH EASTERN CARRYING CORPN. LTD.,Road transport services,1984.0,NECCLTD
165138,ORISSA BENGAL CARRIER LTD.,Road transport services,1994.0,OBCL
266210,V R L LOGISTICS LTD.,Road transport services,1983.0,VRLLOG
385193,T C I EXPRESS LTD.,Road transport services,2008.0,TCIEXP
415901,JALAN TRANSOLUTIONS (INDIA) LTD.,Road transport services,2003.0,JALAN
417660,D R S DILIP ROADLINES LTD.,Road transport services,2009.0,DRSDILIP
582820,SHREE VASU LOGISTICS LTD.,Road transport services,2007.0,SVLL
41222,MONDELEZ INDIA FOODS PVT. LTD.,Cocoa products & confectionery,1948.0,CADBURY
171662,LOTTE INDIA CORPN. LTD.,Cocoa products & confectionery,1954.0,LOTTEINDIA
194963,RAVALGAON SUGAR FARM LTD.,Cocoa products & confectionery,1933.0,RAVALSUGAR
72805,FERRO ALLOYS CORPN. LTD.,Ferro alloys,1955.0,FERROALLOY
94289,HIRA FERRO ALLOYS LTD.,Ferro alloys,1984.0,HIRAFERRO
97856,IMPEX FERRO TECH LTD.,Ferro alloys,1995.0,IMPEXFERRO
